,name,start_time,end_time,target
15945,M2BS08P1,11.0,12.0,0
15946,M2BS08P1,12.2,13.2,1
15947,M2BS08P1,13.4,14.4,1
15948,M2BS08P1,14.6,15.6,0
15949,M2BS08P1,15.8,16.8,0
15950,M2BS08P1,17.0,18.0,1
15951,M2BS08P1,18.2,19.2,1
15952,M2BS08P1,19.4,20.4,0
15953,M2BS08P1,20.6,21.6,1
15954,M2BS31PC,0.2,1.2,0
15955,M2BS31PC,1.4,2.4,0
15956,M2BS31PC,2.6,3.6,0
15957,M2BS31PC,3.8,4.8,1
15958,M2BS31PC,5.0,6.0,0
15959,M2BS31PC,6.2,7.2,1
15960,M2BS31PC,7.4,8.4,1
15961,M2BS31PC,8.6,9.6,0
15962,M2BS31PC,9.8,10.8,1
15963,M2BS31PC,11.0,12.0,0
15964,M2BS31PC,12.2,13.2,1
15965,M2BS31PC,13.4,14.4,1
15966,M2BS31PC,14.6,15.6,0
15967,M2BS31PC,15.8,16.8,0
15968,M2BS31PC,17.0,18.0,1
15969,M2BS31PC,18.2,19.2,1
15970,M2BS31PC,19.4,20.4,0
15971,M2BS31PC,20.6,21.6,1
15972,M2BS31PC,21.8,22.8,0
15973,M2BS31PC,23.0,24.0,0
15974,M2BS31PC,24.2,25.2,0
15975,M2BS31PC,25.4,26.4,1
15976,M2BS31PC,26.6,27.6,0
15977,M1BS06P6,0.2,1.2,0
15978,M1BS06P6,1.4,2.4,0
15979,M1BS06P6,2.6,3.6,0
15980,M1BS06P6,3.8,4.8,1
15981,M1BS06P6,5.0,6.0,0
15982,M1BS06P6,6.2,7.2,1
15983,F1APRLP2,0.2,1.2,0
15984,F1APRLP2,1.4,2.4,0
15985,F1APRLP2,2.6,3.6,0
15986,F1APRLP2,3.8,4.8,1
15987,F1APRLP2,5.0,6.0,0
15988,F1APRLP2,6.2,7.2,1
15989,F1APRLP2,7.4,8.4,1
15990,F1APRLP2,8.6,9.6,0
15991,F1APRLP2,9.8,10.8,1
15992,F1APRLP2,11.0,12.0,0
15993,F1APRLP2,12.2,13.2,1
15994,F1APRLP2,13.4,14.4,1
15995,F1APRLP2,14.6,15.6,0
15996,F1APRLP2,15.8,16.8,0
15997,F1APRLP2,17.0,18.0,1
15998,F1APRLP2,18.2,19.2,1
15999,F1APRLP2,19.4,20.4,0
16000,F1APRLP2,20.6,21.6,1
16001,F1APRLP2,21.8,22.8,0
16002,F1APRLP2,23.0,24.0,0
16003,F1APRLP2,24.2,25.2,0
16004,F1APRLP2,25.4,26.4,1
16005,F1APRLP2,26.6,27.6,0
16006,F1APRLP2,27.8,28.8,1
16007,F1APRLP2,29.0,30.0,0
16008,F1APRLP2,30.2,31.2,0
16009,F1APRLP2,31.4,32.4,1
16010,F1APRLP2,32.6,33.6,1
16011,F2BS04P4,0.2,1.2,0
16012,F2BS04P4,1.4,2.4,0
16013,F2BS04P4,2.6,3.6,0
16014,F2BS04P4,3.8,4.8,1
16015,F2BS04P4,5.0,6.0,0
16016,F2BS04P4,6.2,7.2,1
16017,F2BS04P4,7.4,8.4,1
16018,F2BS04P4,8.6,9.6,0
16019,F2BS04P4,9.8,10.8,1
16020,F2BS04P4,11.0,12.0,0
16021,F2BS04P4,12.2,13.2,1
16022,F2BS04P4,13.4,14.4,1
16023,F2BS04P4,14.6,15.6,0
16024,F2BS04P4,15.8,16.8,0
16025,F2BS04P4,17.0,18.0,1
16026,F2BS04P4,18.2,19.2,1
16027,F2BS04P4,19.4,20.4,0
16028,F2BS04P4,20.6,21.6,1
16029,F2BS04P4,21.8,22.8,0
16030,F2BS04P4,23.0,24.0,0
16031,F2BS04P4,24.2,25.2,0
16032,F2BS04P4,25.4,26.4,1
16033,F2BS04P4,26.6,27.6,0
16034,F2BS04P4,27.8,28.8,1
16035,F2BS04P4,29.0,30.0,0
16036,F2BS04P4,30.2,31.2,0
16037,F2BS04P4,31.4,32.4,1
16038,F2BS04P4,32.6,33.6,1
16039,F2BS04P4,33.8,34.8,0
16040,M2BS31P5,0.2,1.2,0
16041,M2BS31P5,1.4,2.4,0
16042,M2BS31P5,2.6,3.6,0
16043,M2BS31P5,3.8,4.8,1
16044,M2BS31P5,5.0,6.0,0
16045,M2BS31P5,6.2,7.2,1
16046,M2BS31P5,7.4,8.4,1
16047,M2BS31P5,8.6,9.6,0
16048,M2BS31P5,9.8,10.8,1
16049,M2BS31P5,11.0,12.0,0
16050,M2BS31P5,12.2,13.2,1
16051,M2BS31P5,13.4,14.4,1
16052,M2BS31P5,14.6,15.6,0
16053,M2BS31P5,15.8,16.8,0
16054,F1AS27P4,0.2,1.2,0
16055,F1AS27P4,1.4,2.4,0
16056,F1AS27P4,2.6,3.6,0
16057,F1AS27P4,3.8,4.8,1
16058,F1AS27P4,5.0,6.0,0
16059,F1AS27P4,6.2,7.2,1
16060,F1AS27P4,7.4,8.4,1
16061,F1AS27P4,8.6,9.6,0
16062,F1AS27P4,9.8,10.8,1
16063,F1AS27P4,11.0,12.0,0
16064,F1AS27P4,12.2,13.2,1
16065,M1BS08P9,0.2,1.2,0
16066,M1BS08P9,1.4,2.4,0
16067,M1BS08P9,2.6,3.6,0
16068,M1BS08P9,3.8,4.8,1
16069,M1BS08P9,5.0,6.0,0
16070,M1BS08P9,6.2,7.2,1
16071,M1BS08P9,7.4,8.4,1
16072,M1BS08P9,8.6,9.6,0
16073,M1BS08P9,9.8,10.8,1
16074,M1BS08P9,11.0,12.0,0
16075,M1BS08P9,12.2,13.2,1
16076,M1BS08P9,13.4,14.4,1
16077,M1BS08P9,14.6,15.6,0
16078,M1BS08P9,15.8,16.8,0
16079,M1BS08P8,0.2,1.2,0
16080,M1BS08P8,1.4,2.4,0
16081,M1BS08P8,2.6,3.6,0
16082,M1BS08P8,3.8,4.8,1
16083,M1BS08P8,5.0,6.0,0
16084,M1BS08P8,6.2,7.2,1
16085,M1BS08P8,7.4,8.4,1
16086,M1BS08P8,8.6,9.6,0
16087,M1BS08P8,9.8,10.8,1
16088,M1BS08P8,11.0,12.0,0
16089,M1BS08P8,12.2,13.2,1
16090,M1BS08P8,13.4,14.4,1
16091,M1BS08P8,14.6,15.6,0
16092,M1BS08P8,15.8,16.8,0
16093,M1BS08P8,17.0,18.0,1
16094,M1BS08P8,18.2,19.2,1
16095,M1BS08P8,19.4,20.4,0
16096,M1BS08P8,20.6,21.6,1
16097,M1BS08P8,21.8,22.8,0
16098,F1AS27P5,0.2,1.2,0
16099,F1AS27P5,1.4,2.4,0
16100,F1AS27P5,2.6,3.6,0
16101,F1AS27P5,3.8,4.8,1
16102,F1AS27P5,5.0,6.0,0
16103,F1AS27P5,6.2,7.2,1
16104,F1AS27P5,7.4,8.4,1
16105,F1AS27P5,8.6,9.6,0
16106,F1AS27P5,9.8,10.8,1
16107,F1AS27P5,11.0,12.0,0
16108,F1AS27P5,12.2,13.2,1
16109,F1AS27P5,13.4,14.4,1
16110,F1AS27P5,14.6,15.6,0
16111,F1AS27P5,15.8,16.8,0
16112,F1AS27P5,17.0,18.0,1
16113,F1AS27P5,18.2,19.2,1
16114,M2BS31P4,0.2,1.2,0
16115,M2BS31P4,1.4,2.4,0
16116,M2BS31P4,2.6,3.6,0
16117,M2BS31P4,3.8,4.8,1
16118,M2BS31P4,5.0,6.0,0
16119,M2BS31P4,6.2,7.2,1
16120,M2BS31P4,7.4,8.4,1
16121,M2BS31P4,8.6,9.6,0
16122,M2BS31P4,9.8,10.8,1
16123,M2BS31P4,11.0,12.0,0
16124,M2BS31P4,12.2,13.2,1
16125,M2BS31P4,13.4,14.4,1
16126,M2BS31P4,14.6,15.6,0
16127,M2BS31P4,15.8,16.8,0
16128,M2BS31P4,17.0,18.0,1
16129,M2BS31P4,18.2,19.2,1
16130,M2BS31P4,19.4,20.4,0
16131,M2BS31P4,20.6,21.6,1
16132,M2BS31P4,21.8,22.8,0
16133,M2BS31P4,23.0,24.0,0
16134,M2BS31P4,24.2,25.2,0
16135,M2BS31P4,25.4,26.4,1
16136,M2BS31P4,26.6,27.6,0
16137,M2BS31P4,27.8,28.8,1
16138,M2BS31P4,29.0,30.0,0
16139,M2BS31P4,30.2,31.2,0
16140,M2BS31P4,31.4,32.4,1
16141,M2BS31P4,32.6,33.6,1
16142,M2BS31P4,33.8,34.8,0
16143,M2BS31P4,35.0,36.0,0
16144,M2BS31P4,36.2,37.2,0
16145,F2BS04P5,0.2,1.2,0
16146,F2BS04P5,1.4,2.4,0
16147,F2BS04P5,2.6,3.6,0
16148,F2BS04P5,3.8,4.8,1
16149,F2BS04P5,5.0,6.0,0
16150,F2BS04P5,6.2,7.2,1
16151,F2BS04P5,7.4,8.4,1
16152,F2BS04P5,8.6,9.6,0
16153,F2BS04P5,9.8,10.8,1
16154,F2BS04P5,11.0,12.0,0
16155,F2BS04P5,12.2,13.2,1
16156,F2BS04P5,13.4,14.4,1
16157,F2BS04P5,14.6,15.6,0
16158,F1APRLP3,0.2,1.2,0
16159,F1APRLP3,1.4,2.4,0
16160,F1APRLP3,2.6,3.6,0
16161,F1APRLP3,3.8,4.8,1
16162,F1APRLP3,5.0,6.0,0
16163,F1APRLP3,6.2,7.2,1
16164,F1APRLP3,7.4,8.4,1
16165,F1APRLP3,8.6,9.6,0
16166,F1APRLP3,9.8,10.8,1
16167,F1APRLP3,11.0,12.0,0
16168,F1APRLP3,12.2,13.2,1
16169,F1APRLP3,13.4,14.4,1
16170,M1BS20P4,0.2,1.2,0
16171,M1BS20P4,1.4,2.4,0
16172,M1BS20P4,2.6,3.6,0
16173,M1BS20P4,3.8,4.8,1
16174,M1BS20P4,5.0,6.0,0
16175,M1BS20P4,6.2,7.2,1
16176,M1BS20P4,7.4,8.4,1
16177,M1BS20P4,8.6,9.6,0
16178,M1BS20P4,9.8,10.8,1
16179,M2BS31PB,0.2,1.2,0
16180,M2BS31PB,1.4,2.4,0
16181,M2BS31PB,2.6,3.6,0
16182,M2BS31PB,3.8,4.8,1
16183,M2BS31PB,5.0,6.0,0
16184,M2BS31PB,6.2,7.2,1
16185,M2BS31PB,7.4,8.4,1
16186,M2BS31PB,8.6,9.6,0
16187,M2BS31PB,9.8,10.8,1
16188,M2BS31PB,11.0,12.0,0
16189,M2BS31PB,12.2,13.2,1
16190,M2BS31PB,13.4,14.4,1
16191,M2BS31PB,14.6,15.6,0
16192,M2BS31PB,15.8,16.8,0
16193,M2BS31PB,17.0,18.0,1
16194,M2BS31PB,18.2,19.2,1
16195,M2BS31PB,19.4,20.4,0
16196,M2BS31PB,20.6,21.6,1
16197,M2BS31PB,21.8,22.8,0
16198,M1BS06P7,0.2,1.2,0
16199,M1BS06P7,1.4,2.4,0
16200,M1BS06P7,2.6,3.6,0
16201,M1BS06P7,3.8,4.8,1
16202,M1BS06P7,5.0,6.0,0
16203,M1BS06P7,6.2,7.2,1
16204,M1BS06P7,7.4,8.4,1
16205,F1AS03P4,0.2,1.2,0
16206,F1AS03P4,1.4,2.4,0
16207,F1AS03P4,2.6,3.6,0
16208,F1AS03P4,3.8,4.8,1
16209,F1AS03P4,5.0,6.0,0
16210,F1AS03P4,6.2,7.2,1
16211,F1AS03P4,7.4,8.4,1
16212,F1AS25P7,0.2,1.2,0
16213,F1AS25P7,1.4,2.4,0
16214,F1AS25P7,2.6,3.6,0
16215,F1AS25P7,3.8,4.8,1
16216,F1AS25P7,5.0,6.0,0
16217,F1AS25P7,6.2,7.2,1
16218,F1AS25P7,7.4,8.4,1
16219,F1AS25P7,8.6,9.6,0
16220,F1AS25P7,9.8,10.8,1
16221,F1AS25P7,11.0,12.0,0
16222,F1AS25P7,12.2,13.2,1
16223,M2BJRLP2,0.2,1.2,0
16224,M2BJRLP2,1.4,2.4,0
16225,M2BJRLP2,2.6,3.6,0
16226,M2BJRLP2,3.8,4.8,1
16227,M2BJRLP2,5.0,6.0,0
16228,M2BJRLP2,6.2,7.2,1
16229,M2BJRLP2,7.4,8.4,1
16230,M2BJRLP2,8.6,9.6,0
16231,M2BJRLP2,9.8,10.8,1
16232,M2BJRLP2,11.0,12.0,0
16233,M2BJRLP2,12.2,13.2,1
16234,M2BJRLP2,13.4,14.4,1
16235,M2BJRLP2,14.6,15.6,0
16236,M2BJRLP2,15.8,16.8,0
16237,M2BJRLP2,17.0,18.0,1
16238,M2BJRLP2,18.2,19.2,1
16239,M2BJRLP2,19.4,20.4,0
16240,M2BJRLP2,20.6,21.6,1
16241,M2BJRLP2,21.8,22.8,0
16242,M2BJRLP2,23.0,24.0,0
16243,M2BJRLP2,24.2,25.2,0
16244,M2BJRLP2,25.4,26.4,1
16245,M2BJRLP2,26.6,27.6,0
16246,F2BS20P4,0.2,1.2,0
16247,F2BS20P4,1.4,2.4,0
16248,F2BS20P4,2.6,3.6,0
16249,F2BS20P4,3.8,4.8,1
16250,F2BS20P4,5.0,6.0,0
16251,F2BS20P4,6.2,7.2,1
16252,F2BS20P4,7.4,8.4,1
16253,F2BS20P4,8.6,9.6,0
16254,F2BS20P4,9.8,10.8,1
16255,F2BS20P4,11.0,12.0,0
16256,F2BS20P4,12.2,13.2,1
16257,F2BS20P4,13.4,14.4,1
16258,F2BS20P4,14.6,15.6,0
16259,F2BS20P4,15.8,16.8,0
16260,F2BS20P4,17.0,18.0,1
16261,F2BS20P4,18.2,19.2,1
16262,F2BS20P4,19.4,20.4,0
16263,F2BS20P4,20.6,21.6,1
16264,F2BS20P4,21.8,22.8,0
16265,F2BS20P4,23.0,24.0,0
16266,F2BS20P4,24.2,25.2,0
16267,F2BS20P4,25.4,26.4,1
16268,F2BS20P4,26.6,27.6,0
16269,F2BS20P4,27.8,28.8,1
16270,F2BS20P4,29.0,30.0,0
16271,F2BS20P4,30.2,31.2,0
16272,F2BS20P4,31.4,32.4,1
16273,F2BS20P4,32.6,33.6,1
16274,F2BS20P4,33.8,34.8,0
16275,M2BS15P5,0.2,1.2,0
16276,M2BS15P5,1.4,2.4,0
16277,M2BS15P5,2.6,3.6,0
16278,M2BS15P5,3.8,4.8,1
16279,M2BS15P5,5.0,6.0,0
16280,M2BS15P5,6.2,7.2,1
16281,M2BS15P5,7.4,8.4,1
16282,M2BS33P6,0.2,1.2,0
16283,M2BS33P6,1.4,2.4,0
16284,M2BS33P6,2.6,3.6,0
16285,M1BS22P6,0.2,1.2,0
16286,M1BS22P6,1.4,2.4,0
16287,M1BS22P6,2.6,3.6,0
16288,M1BS22P6,3.8,4.8,1
16289,M1BS22P6,5.0,6.0,0
16290,M1BS22P6,6.2,7.2,1
16291,M1BS22P6,7.4,8.4,1
16292,M1BS04P5,0.2,1.2,0
16293,M1BS04P5,1.4,2.4,0
16294,M1BS04P5,2.6,3.6,0
16295,M1BS04P5,3.8,4.8,1
16296,M1BS04P5,5.0,6.0,0
16297,M1BS04P5,6.2,7.2,1
16298,M1BS04P5,7.4,8.4,1
16299,M1BS04P5,8.6,9.6,0
16300,M1BS04P5,9.8,10.8,1
16301,M1BS04P5,11.0,12.0,0
16302,M1BS04P5,12.2,13.2,1
16303,M1BS04P5,13.4,14.4,1
16304,M1BS04P5,14.6,15.6,0
16305,M1BS04P5,15.8,16.8,0
16306,M1BS04P5,17.0,18.0,1
16307,M1BS04P5,18.2,19.2,1
16308,M1BS04P5,19.4,20.4,0
16309,M1BS04P5,20.6,21.6,1
16310,M1BS04P5,21.8,22.8,0
16311,M1BS04P5,23.0,24.0,0
16312,M1BS04P5,24.2,25.2,0
16313,M1BS04P5,25.4,26.4,1
16314,M1BS04P5,26.6,27.6,0
16315,M1BS04P5,27.8,28.8,1
16316,M1BS04P5,29.0,30.0,0
16317,M1BS04P5,30.2,31.2,0
16318,M1BS04P5,31.4,32.4,1
16319,M1BS04P5,32.6,33.6,1
16320,M1BS04P5,33.8,34.8,0
16321,M1BS04P5,35.0,36.0,0
16322,M1BS04P5,36.2,37.2,0
16323,M1BS04P5,37.4,38.4,0
16324,M1BS04P5,38.6,39.6,0
16325,M1BS04P5,39.8,40.8,0
16326,M1BS04P5,41.0,42.0,0
16327,M1BS04P5,42.2,43.2,0
16328,M1BS04P5,43.4,44.4,0
16329,M1BS04P5,44.6,45.6,0
16330,M1BS04P5,45.8,46.8,0
16331,M1BS04P5,47.0,48.0,0
16332,M1BS04P5,48.2,49.2,0
16333,M1BS04P5,49.4,50.4,0
16334,M1BS04P5,50.6,51.6,0
16335,F1AS38P2,0.2,1.2,0
16336,F1AS38P2,1.4,2.4,0
16337,F1AS38P2,2.6,3.6,0
16338,F1AS38P2,3.8,4.8,1
16339,F1AS38P2,5.0,6.0,0
16340,F1AS38P2,6.2,7.2,1
16341,F1AS38P2,7.4,8.4,1
16342,F1AS38P2,8.6,9.6,0
16343,F1AS38P2,9.8,10.8,1
16344,F1AS38P2,11.0,12.0,0
16345,F1AS38P2,12.2,13.2,1
16346,F1AS38P2,13.4,14.4,1
16347,F1AS38P2,14.6,15.6,0
16348,F1AS38P2,15.8,16.8,0
16349,F1AS38P2,17.0,18.0,1
16350,F1AS38P2,18.2,19.2,1
16351,M2BS28P5,0.2,1.2,0
16352,M2BS28P5,1.4,2.4,0
16353,M2BS28P5,2.6,3.6,0
16354,M2BS28P5,3.8,4.8,1
16355,M2BS28P5,5.0,6.0,0
16356,M2BS28P5,6.2,7.2,1
16357,M2BS28P5,7.4,8.4,1
16358,M2BS28P5,8.6,9.6,0
16359,M2BS28P5,9.8,10.8,1
16360,M2BS28P5,11.0,12.0,0
16361,M2BS28P5,12.2,13.2,1
16362,M2BS28P5,13.4,14.4,1
16363,M2BS28P5,14.6,15.6,0
16364,M2BS28P5,15.8,16.8,0
16365,F1AS23P1,0.2,1.2,0
16366,F1AS40P2,0.2,1.2,0
16367,F1AS40P2,1.4,2.4,0
16368,F1AS40P2,2.6,3.6,0
16369,F1AS40P2,3.8,4.8,1
16370,F1AS40P2,5.0,6.0,0
16371,F1AS40P2,6.2,7.2,1
16372,F1AS40P2,7.4,8.4,1
16373,F1AS40P2,8.6,9.6,0
16374,F1AS40P2,9.8,10.8,1
16375,F1AS40P2,11.0,12.0,0
16376,F1AS40P2,12.2,13.2,1
16377,F1AS40P2,13.4,14.4,1
16378,F1AS40P2,14.6,15.6,0
16379,F1AS05P2,0.2,1.2,0
16380,F1AS05P2,1.4,2.4,0
16381,F1AS05P2,2.6,3.6,0
16382,F1AS05P2,3.8,4.8,1
16383,F1AS05P2,5.0,6.0,0
16384,F1AS05P2,6.2,7.2,1
16385,F1AS05P2,7.4,8.4,1
16386,F1AS05P2,8.6,9.6,0
16387,F1AS05P2,9.8,10.8,1
16388,F1AS05P2,11.0,12.0,0
16389,F1AS05P2,12.2,13.2,1
16390,F1AS05P2,13.4,14.4,1
16391,F1AS05P2,14.6,15.6,0
16392,M1BS39P5,0.2,1.2,0
16393,M1BS39P5,1.4,2.4,0
16394,M1BS39P5,2.6,3.6,0
16395,M1BS39P5,3.8,4.8,1
16396,M1BS39P5,5.0,6.0,0
16397,M1BS39P5,6.2,7.2,1
16398,M1BRRLP1,0.2,1.2,0
16399,M1BRRLP1,1.4,2.4,0
16400,M1BRRLP1,2.6,3.6,0
16401,M1BRRLP1,3.8,4.8,1
16402,M1BRRLP1,5.0,6.0,0
16403,M1BRRLP1,6.2,7.2,1
16404,M1BRRLP1,7.4,8.4,1
16405,M1BRRLP1,8.6,9.6,0
16406,M1BRRLP1,9.8,10.8,1
16407,M1BRRLP1,11.0,12.0,0
16408,M1BRRLP1,12.2,13.2,1
16409,M1BRRLP1,13.4,14.4,1
16410,M2BS13P3,0.2,1.2,0
16411,M2BS13P3,1.4,2.4,0
16412,M2BS13P3,2.6,3.6,0
16413,M2BS13P3,3.8,4.8,1
16414,M2BS13P3,5.0,6.0,0
16415,M2BS13P3,6.2,7.2,1
16416,M2BS13P3,7.4,8.4,1
16417,M2BS13P3,8.6,9.6,0
16418,M2BS13P3,9.8,10.8,1
16419,M2BS13P3,11.0,12.0,0
16420,M2BS13P3,12.2,13.2,1
16421,M2BS13P3,13.4,14.4,1
16422,M2BS13P3,14.6,15.6,0
16423,M2BS13P3,15.8,16.8,0
16424,M2BS13P3,17.0,18.0,1
16425,M2BS13P3,18.2,19.2,1
16426,M2BS13P3,19.4,20.4,0
16427,M2BS13P3,20.6,21.6,1
16428,M2BS13P3,21.8,22.8,0
16429,M2BS13P3,23.0,24.0,0
16430,M1BS02P3,0.2,1.2,0
16431,M1BS02P3,1.4,2.4,0
16432,M1BS02P3,2.6,3.6,0
16433,M1BS02P3,3.8,4.8,1
16434,M1BS02P3,5.0,6.0,0
16435,M1BS02P3,6.2,7.2,1
16436,M1BS02P3,7.4,8.4,1
16437,M1BS02P3,8.6,9.6,0
16438,M1BS02P3,9.8,10.8,1
16439,M1BS02P3,11.0,12.0,0
16440,M1BS02P3,12.2,13.2,1
16441,M1BS02P3,13.4,14.4,1
16442,M1BS02P3,14.6,15.6,0
16443,M1BS02P3,15.8,16.8,0
16444,F1AS18P7,0.2,1.2,0
16445,F1AS18P7,1.4,2.4,0
16446,F1AS18P7,2.6,3.6,0
16447,F1AS18P7,3.8,4.8,1
16448,F1AS18P7,5.0,6.0,0
16449,F1AS18P7,6.2,7.2,1
16450,F1AS18P7,7.4,8.4,1
16451,F1AS18P7,8.6,9.6,0
16452,F1AS18P7,9.8,10.8,1
16453,F1AS18P7,11.0,12.0,0
16454,F1AS18P7,12.2,13.2,1
16455,F1AS18P7,13.4,14.4,1
16456,F1AS18P7,14.6,15.6,0
16457,F1AS18P7,15.8,16.8,0
16458,F1AS18P7,17.0,18.0,1
16459,F1AS18P7,18.2,19.2,1
16460,F1AS18P7,19.4,20.4,0
16461,F1AS18P7,20.6,21.6,1
16462,F1AS18P7,21.8,22.8,0
16463,F1AS18P7,23.0,24.0,0
16464,M1BS28PK,0.2,1.2,0
16465,M1BS28PK,1.4,2.4,0
16466,M1BS28PK,2.6,3.6,0
16467,M1BS28PK,3.8,4.8,1
16468,M1BS28PK,5.0,6.0,0
16469,M1BS28PK,6.2,7.2,1
16470,M1BS28PK,7.4,8.4,1
16471,M1BS28PK,8.6,9.6,0
16472,M1BS28PK,9.8,10.8,1
16473,M1BS28PK,11.0,12.0,0
16474,M1BS28PK,12.2,13.2,1
16475,F1AS21P3,0.2,1.2,0
16476,F1AS21P3,1.4,2.4,0
16477,F1AS21P3,2.6,3.6,0
16478,F1AS21P3,3.8,4.8,1
16479,F1AS21P3,5.0,6.0,0
16480,F1AS21P3,6.2,7.2,1
16481,F1AS21P3,7.4,8.4,1
16482,F1AS21P3,8.6,9.6,0
16483,F1AS21P3,9.8,10.8,1
16484,F1AS21P3,11.0,12.0,0
16485,F1AS21P3,12.2,13.2,1
16486,F1AS21P3,13.4,14.4,1
16487,F1AS21P3,14.6,15.6,0
16488,F1AS21P3,15.8,16.8,0
16489,F2BS02P3,0.2,1.2,0
16490,F2BS02P3,1.4,2.4,0
16491,F2BS02P3,2.6,3.6,0
16492,F2BS02P3,3.8,4.8,1
16493,F2BS02P3,5.0,6.0,0
16494,F2BS02P3,6.2,7.2,1
16495,F2BS02P3,7.4,8.4,1
16496,F2BS02P3,8.6,9.6,0
16497,F2BS02P3,9.8,10.8,1
16498,F2BS02P3,11.0,12.0,0
16499,F2BS02P3,12.2,13.2,1
16500,F2BS02P3,13.4,14.4,1
16501,F2BS02P3,14.6,15.6,0
16502,F2BS02P3,15.8,16.8,0
16503,F2BS02P3,17.0,18.0,1
16504,F2BS02P3,18.2,19.2,1
16505,F2BS02P3,19.4,20.4,0
16506,F2BS02P3,20.6,21.6,1
16507,F2BS02P3,21.8,22.8,0
16508,F2BS02P3,23.0,24.0,0
16509,F2BS02P3,24.2,25.2,0
16510,F2BS02P3,25.4,26.4,1
16511,F2BS02P3,26.6,27.6,0
16512,M2BS11P1,0.2,1.2,0
16513,M2BS11P1,1.4,2.4,0
16514,M2BS11P1,2.6,3.6,0
16515,M2BS11P1,3.8,4.8,1
16516,M2BS11P1,5.0,6.0,0
16517,M2BS11P1,6.2,7.2,1
16518,M2BS11P1,7.4,8.4,1
16519,M2BS11P1,8.6,9.6,0
16520,M2BS11P1,9.8,10.8,1
16521,M2BS11P1,11.0,12.0,0
16522,M2BS11P1,12.2,13.2,1
16523,M2BS11P1,13.4,14.4,1
16524,M2BS11P1,14.6,15.6,0
16525,M2BS11P1,15.8,16.8,0
16526,M2BS11P1,17.0,18.0,1
16527,M2BS11P1,18.2,19.2,1
16528,M2BS11P1,19.4,20.4,0
16529,M2BS11P1,20.6,21.6,1
16530,M2BS11P1,21.8,22.8,0
16531,M2BS11P1,23.0,24.0,0
16532,M2BS11P1,24.2,25.2,0
16533,M2BS11P1,25.4,26.4,1
16534,M2BS11P1,26.6,27.6,0
16535,M2BS11P1,27.8,28.8,1
16536,M2BS11P1,29.0,30.0,0
16537,M2BS11P1,30.2,31.2,0
16538,M2BS11P1,31.4,32.4,1
16539,M2BS11P1,32.6,33.6,1
16540,M2BS11P1,33.8,34.8,0
16541,M2BS11P1,35.0,36.0,0
16542,M2BS11P1,36.2,37.2,0
16543,M2BS24P8,0.2,1.2,0
16544,M2BS24P8,1.4,2.4,0
16545,M2BS24P8,2.6,3.6,0
16546,M2BS24P8,3.8,4.8,1
16547,M2BS24P8,5.0,6.0,0
16548,M2BS24P8,6.2,7.2,1
16549,M2BS24P8,7.4,8.4,1
16550,M2BS24P8,8.6,9.6,0
16551,M2BS24P8,9.8,10.8,1
16552,M2BS24P8,11.0,12.0,0
16553,M2BS24P8,12.2,13.2,1
16554,M2BS24P8,13.4,14.4,1
16555,M2BS24P8,14.6,15.6,0
16556,M2BS24P8,15.8,16.8,0
16557,M2BS24P8,17.0,18.0,1
16558,F2BRRLP1,0.2,1.2,0
16559,F2BRRLP1,1.4,2.4,0
16560,F2BRRLP1,2.6,3.6,0
16561,F2BRRLP1,3.8,4.8,1
16562,F2BRRLP1,5.0,6.0,0
16563,F2BRRLP1,6.2,7.2,1
16564,F2BRRLP1,7.4,8.4,1
16565,F2BRRLP1,8.6,9.6,0
16566,F2BRRLP1,9.8,10.8,1
16567,F2BRRLP1,11.0,12.0,0
16568,F2BRRLP1,12.2,13.2,1
16569,F2BRRLP1,13.4,14.4,1
16570,M1BS26P2,0.2,1.2,0
16571,M1BS26P2,1.4,2.4,0
16572,M1BS26P2,2.6,3.6,0
16573,M1BS26P2,3.8,4.8,1
16574,M2BS11P5,0.2,1.2,0
16575,M2BS11P5,1.4,2.4,0
16576,M2BS11P5,2.6,3.6,0
16577,M2BS11P5,3.8,4.8,1
16578,M2BS11P5,5.0,6.0,0
16579,M2BS11PC,0.2,1.2,0
16580,M2BS11PC,1.4,2.4,0
16581,M2BS11PC,2.6,3.6,0
16582,M2BS11PC,3.8,4.8,1
16583,M2BS11PC,5.0,6.0,0
16584,M2BS11PC,6.2,7.2,1
16585,M2BS11PC,7.4,8.4,1
16586,M2BS11PC,8.6,9.6,0
16587,M2BS11PC,9.8,10.8,1
16588,M2BS11PC,11.0,12.0,0
16589,M2BS11PC,12.2,13.2,1
16590,M2BS11PC,13.4,14.4,1
16591,M2BS11PC,14.6,15.6,0
16592,M1BS26P6,0.2,1.2,0
16593,M1BS26P6,1.4,2.4,0
16594,M1BS26P6,2.6,3.6,0
16595,M1BS26P6,3.8,4.8,1
16596,M1BS26P6,5.0,6.0,0
16597,F2BRRLP5,0.2,1.2,0
16598,F2BRRLP5,1.4,2.4,0
16599,F2BRRLP5,2.6,3.6,0
16600,F2BRRLP5,3.8,4.8,1
16601,F2BRRLP5,5.0,6.0,0
16602,F2BRRLP5,6.2,7.2,1
16603,F2BRRLP5,7.4,8.4,1
16604,F2BRRLP5,8.6,9.6,0
16605,F2BRRLP5,9.8,10.8,1
16606,F2BRRLP5,11.0,12.0,0
16607,F2BRRLP5,12.2,13.2,1
